Position X_sample_1,Position Y_sample_1,Position Z_sample_1,Orientation W_sample_1,Orientation X_sample_1,Orientation Y_sample_1,Orientation Z_sample_1,Position X_sample_0,Position Y_sample_0,Position Z_sample_0,Orientation W_sample_0,Orientation X_sample_0,Orientation Y_sample_0,Orientation Z_sample_0,Trial Number,Machine ID,Subject ID
0.6661409735679626,1.1546955108642578,0.9816140532493592,0.6168724298477173,0.7284020185470581,-0.297159194946289,0.0243994183838367,0.267813503742218,1.1565229892730713,1.1577212810516355,0.6381709575653076,0.7360566258430481,-0.2230335175991058,0.0348501466214656,36,3,G2
0.6396427154541016,1.1600197553634644,1.2088950872421265,0.636506974697113,0.7341919541358948,-0.2182903587818145,0.0903900489211082,0.2754359841346741,1.1547441482543943,1.3079674243927002,0.636454164981842,0.7332985401153564,-0.2374927997589111,0.0282257162034511,37,3,G2
0.4866032004356384,1.1569054126739502,1.4265705347061155,-0.6537691950798035,-0.7300922274589539,0.1936159580945968,-0.0454326383769512,0.0290011577308177,1.1448957920074463,1.4982995986938477,-0.623611569404602,-0.7491594552993774,0.2155353873968124,-0.0584229528903961,38,3,G2
0.8238340616226196,1.1610207557678225,1.499847173690796,-0.629093587398529,-0.7371432185173035,0.2228713929653167,-0.1057810261845588,0.4290781915187835,1.1552804708480835,1.517566204071045,-0.6630523204803467,-0.7237135767936707,0.1707289069890976,-0.0863254815340042,39,3,G2
0.6604100465774536,1.1543352603912354,1.4105942249298096,-0.6007898449897766,-0.7522578239440918,0.2702875435352325,0.0102135417982935,0.2178317904472351,1.1486835479736328,1.396287441253662,-0.6298844218254089,-0.740895688533783,0.1999816745519638,-0.1196936964988708,40,1,G2
0.5634633302688599,1.1522941589355469,1.3020062446594238,-0.6204860806465149,-0.7423974871635437,0.2526580393314361,0.002633363706991,0.2056293040513992,1.168211817741394,1.2933247089385986,-0.6029368042945862,-0.7618988156318665,0.2040362507104873,-0.119777575135231,41,2,G2
0.6529711484909058,1.1538777351379397,1.1320605278015137,-0.6450893878936768,-0.7267380356788635,0.2189779281616211,-0.0880919247865676,0.2836290597915649,1.1505134105682373,1.207939386367798,-0.6453015208244324,-0.7250850796699524,0.2398218512535095,-0.017974816262722,42,3,G2
0.8368128538131714,1.1540248394012451,1.0306365489959717,-0.6403564810752869,-0.7256146669387817,0.2477289587259292,-0.0453575737774372,0.5694223046302795,1.150379300117493,1.035294771194458,-0.6233054995536804,-0.7471935749053955,0.201772466301918,-0.1117139160633087,43,1,G2
0.7017676830291748,1.160311937332153,0.8848013877868652,-0.601952850818634,-0.74403315782547,0.2885233163833618,-0.0286678355187177,0.3186426162719726,1.1470530033111572,1.1259084939956665,-0.6598016619682312,-0.714562714099884,0.2291120588779449,-0.0396196842193603,44,2,G2
0.6384935975074768,1.151941180229187,1.497408390045166,-0.6070809960365295,-0.7538080215454102,0.249651163816452,-0.0300070382654666,0.0909091681241989,1.1415940523147583,1.529018521308899,-0.6313478946685791,-0.7491647005081177,0.1731003820896148,-0.1009373888373375,45,2,G2
0.9183560013771056,1.1407592296600342,1.5389336347579956,0.6864465475082397,0.6998903155326843,-0.1667571663856506,0.1055309772491455,0.5513525605201721,1.1578917503356934,1.4963276386260986,0.6378518342971802,0.7377139925956726,-0.1199498400092125,0.18583644926548,46,3,G2
0.8272523880004883,1.1689141988754272,1.571113348007202,-0.6449771523475647,-0.62340247631073,-0.077406533062458,-0.435180515050888,0.3989892899990082,1.1508926153182983,1.3061363697052002,-0.6773130893707275,-0.7050724625587463,0.0591879226267337,-0.2015358507633209,47,2,G2
0.8968901038169861,1.1556346416473389,1.4693788290023804,-0.6359776854515076,-0.7259518504142761,0.2615483105182647,0.0109003679826855,0.4770095348358154,1.162340521812439,1.424382567405701,-0.6469487547874451,-0.7303420901298523,0.1683742105960846,-0.1403847783803939,48,1,G2
0.5924274921417236,1.144192814826965,1.572657585144043,-0.6384052038192749,-0.7400187253952026,0.1724032908678054,-0.1228342503309249,0.0119762886315584,1.1448278427124023,1.5863890647888184,-0.6478351354598999,-0.7361282706260681,0.1631373465061187,-0.1086791604757309,49,1,G2
0.5785769820213318,1.1657174825668335,1.2712794542312622,-0.5655462145805359,-0.7445045113563538,0.3512775003910064,0.0497475489974021,0.3896847665309906,1.1530661582946775,1.426721453666687,-0.6045057773590088,-0.741362988948822,0.2913927733898163,0.0066326153464615,50,3,G2
0.9214920997619628,1.16962730884552,1.4805203676223757,0.6491952538490295,0.6446878910064697,0.0402320064604282,0.401627242565155,0.4974096417427063,1.1498470306396484,1.3531726598739624,0.666206955909729,0.7296451330184937,-0.1202380284667015,0.0965873897075653,51,2,G2
0.743887186050415,1.1425836086273191,1.644575119018555,0.6508801579475403,0.7282159328460693,-0.1875503808259964,0.1043142452836036,0.3559585809707641,1.1536133289337158,1.5891765356063845,0.6528444290161133,0.7189047932624817,-0.1693345606327057,0.1682136505842209,52,2,G2
0.9242549538612366,1.1482349634170532,1.4216974973678589,0.6149344444274902,0.7397497892379761,-0.2731497585773468,0.0038934194017201,0.4636180400848388,1.1669915914535522,1.4041811227798462,0.6209453344345093,0.7490296959877014,-0.1921826004981994,0.1282469630241394,53,1,G2
0.5836766958236694,1.1563204526901243,1.3408552408218384,0.5839030742645264,0.7397744059562683,-0.3223870396614074,-0.0886432975530624,0.2313311696052551,1.1513274908065796,1.435606837272644,0.5886732935905457,0.7604851126670837,-0.2717455923557281,0.0357841774821281,54,3,G2
0.5903639197349548,1.1462059020996094,1.6122697591781616,-0.6518005132675171,-0.7327113747596741,0.1014597415924072,-0.167320117354393,0.0648981556296348,1.1348435878753662,1.459136962890625,-0.6330223083496094,-0.7465334534645081,0.172127828001976,-0.1110972836613655,55,3,G2
0.3274163007736206,1.1649495363235474,1.4940574169158936,0.6510697603225708,0.7296271324157715,-0.1305909305810928,0.1633968353271484,0.0028501418419182,1.1460143327713013,1.5155129432678225,0.6331541538238525,0.7468776106834412,-0.1853738576173782,0.08322474360466,56,1,G2
0.685299277305603,1.15656840801239,1.436057448387146,0.6101750135421753,0.7374662160873413,-0.2866292297840118,-0.0409110486507415,0.3439735770225525,1.1572405099868774,1.38280987739563,0.5992602109909058,0.7522953748703003,-0.2683289647102356,0.0542084611952304,57,3,G2
0.5353774428367615,1.1673877239227295,1.5027028322219849,-0.649289071559906,-0.6822851300239563,0.0180515479296445,-0.335536777973175,0.2464046478271484,1.1519232988357544,1.3866294622421265,-0.6750338673591614,-0.7204870581626892,0.0911722034215927,-0.1300594955682754,58,1,G2
0.8218873739242554,1.141097903251648,1.3826724290847778,-0.6283636689186096,-0.7044053673744202,0.3255037069320678,0.0549514405429363,0.5168812274932861,1.1521154642105105,1.4373064041137695,-0.6373443007469177,-0.7341779470443726,0.2202010750770568,-0.0792883113026619,59,2,G2
0.652779757976532,1.1499531269073486,1.110510230064392,-0.6167318224906921,-0.722617506980896,0.3121273517608642,0.006516967434436,0.3526076674461365,1.1585068702697754,1.2345445156097412,-0.6237916350364685,-0.7484793066978455,0.223473846912384,-0.0268729422241449,60,2,G2
0.6437633633613586,1.1521868705749512,1.6570965051651,0.6695548295974731,0.7114704847335815,-0.0283725056797266,0.2114262729883194,0.1185415163636207,1.1473828554153442,1.414352297782898,0.6453822255134583,0.7312283515930176,-0.1173916310071945,0.1870995908975601,61,2,G2
0.6181187629699707,1.1521947383880615,1.1829017400741575,0.4331536591053009,0.6412492990493774,-0.5337159633636475,-0.3410637676715851,0.3064280450344085,1.157332181930542,1.1868131160736084,0.5545815825462341,0.759498119354248,-0.3391214609146118,-0.0244695134460926,62,2,G2
0.546812891960144,1.1576930284500122,1.085186004638672,0.4865689277648926,0.6660877466201782,-0.482570469379425,-0.2944547832012176,0.4320351779460907,1.165072679519653,1.1925979852676392,0.6181023716926575,0.7461897134780884,-0.2371754348278045,0.0699870660901069,63,2,G2
0.6041408777236938,1.1540542840957642,1.2327488660812378,0.6039661169052124,0.7303299307823181,-0.3129670321941376,-0.0624087117612361,0.2114894837141037,1.1486443281173706,1.310839056968689,0.591037392616272,0.7559376358985901,-0.2814835608005523,-0.0003165772359352,64,3,G2
0.892431378364563,1.174266338348389,1.521533727645874,-0.6394613981246948,-0.6315141320228577,-0.0913689956068992,-0.4288715720176697,0.6475931406021118,1.1380611658096311,1.3790252208709717,-0.6637957096099854,-0.7220826745033264,0.0707527473568916,-0.1815651357173919,65,1,G2
0.4492031037807464,1.151586890220642,1.2778342962265017,-0.6062357425689697,-0.7298761010169983,0.3128032982349396,0.0437405556440353,0.0802866593003273,1.145375370979309,1.4917223453521729,-0.6180229783058167,-0.752012312412262,0.2170171439647674,-0.0736811310052871,66,2,G2
0.7087289690971375,1.1536855697631836,0.8834133148193359,-0.5526936650276184,-0.7067704200744629,0.4153262972831726,0.1500314772129058,0.4109367728233337,1.1485710144042969,1.0763365030288696,-0.6055792570114136,-0.7438037395477295,0.2828746438026428,0.0034194167237728,67,3,G2
0.729892909526825,1.1574980020523071,0.8944846391677856,-0.5999390482902527,-0.7209429144859314,0.3371945321559906,0.0813289657235145,0.4926610291004181,1.1490461826324463,0.9248903393745422,-0.5814489126205444,-0.7586976289749146,0.2936655580997467,0.0074584600515663,68,2,G2
0.7179828882217407,1.1582895517349243,1.103010892868042,-0.6497969627380371,-0.726380467414856,0.1849145293235778,-0.1262616962194442,0.2908466458320617,1.1573729515075684,1.1025601625442505,-0.6480582356452942,-0.7374814748764038,0.1704939752817154,-0.0841041877865791,69,2,G2
0.5421593189239502,1.1530022621154783,1.023952841758728,-0.4078979194164276,-0.6028682589530945,0.5623894333839417,0.3922848403453827,0.4107316136360168,1.146738886833191,1.130749225616455,-0.5930606722831726,-0.7342635989189148,0.3233532309532165,0.0676664784550666,70,3,G2
0.6488937139511108,1.1645376682281494,1.7012314796447754,0.6217427849769592,0.7548791766166687,-0.1506950110197067,0.14451465010643,0.3495331406593323,1.1362627744674685,1.6198837757110596,0.6598348617553711,0.720909595489502,-0.1750036180019378,0.1195033639669418,71,2,G2
0.4013603925704956,1.1366387605667114,1.4053568840026855,0.6831003427505493,0.7026950120925903,-0.197660207748413,0.0228964630514383,0.0187315605580806,1.1606117486953735,1.3799176216125488,0.6237912178039551,0.7610132694244385,-0.1553908288478851,0.0871608331799507,72,2,G2
0.400912344455719,1.1621805429458618,1.285597801208496,-0.6549085378646851,-0.7284107804298401,0.0982550382614135,-0.1756658256053924,0.2580800652503967,1.1476467847824097,1.1817762851715088,-0.6359195709228516,-0.7383924722671509,0.1863586157560348,-0.1251135617494583,73,1,G2
0.7350029945373535,1.1425873041152954,1.2243062257766724,-0.6455824375152588,-0.7232857346534729,0.2447874546051025,-0.0126545969396829,0.4107899963855743,1.1524766683578491,1.173045635223389,-0.6332353353500366,-0.734408438205719,0.2406723946332931,-0.041642565280199,74,2,G2
0.5400370359420776,1.1466434001922607,0.9616903066635132,-0.6231420636177063,-0.724591851234436,0.2934426963329315,0.0234966967254877,0.3767069578170776,1.1635382175445557,1.0891478061676023,-0.6016589403152466,-0.7657778263092041,0.2131417989730835,-0.0784946158528328,75,3,G2
-0.7966369390487671,0.614019513130188,-0.1138096824288368,0.0167998597025871,0.0148421637713909,0.1098075360059738,-0.9937000274658204,-0.6836400032043457,0.6171388030052185,-0.1526907384395599,0.0432693772017955,-0.0030680031049996,0.0816114842891693,-0.9957197904586792,1,3,M1
-0.6595371961593628,0.6277146339416504,0.1353508979082107,-0.0459398925304412,-0.0145280649885535,-0.0847884640097618,0.9952333569526672,-0.5643478631973267,0.6198946833610535,0.1552729308605194,-0.0189136154949665,-0.0221854969859123,-0.0632835626602172,0.997569739818573,2,2,M1
-0.734524667263031,0.6180902123451233,0.2695719003677368,0.0120292594656348,0.0400408431887626,0.0893279910087585,-0.9951243996620178,-0.6136464476585388,0.6217399835586548,0.2801222503185272,0.0346401557326316,0.015021501109004,0.0697695016860961,-0.9968483448028564,3,1,M1
-0.7976431250572205,0.6196061372756958,-0.3772591650485992,-0.0245642866939306,0.0251246988773345,-0.0938229039311409,0.9949687123298644,-0.6852105855941772,0.6173898577690125,-0.3608920872211456,-0.0047196568921208,0.0035232598893344,-0.0761916115880012,0.9970757961273192,4,4,M1
-0.6897217631340027,0.6332770586013794,0.1156440302729606,0.0360643193125724,0.0450215078890323,0.0517923608422279,-0.996990442276001,-0.5966242551803589,0.6319300532341003,0.1268684417009353,0.0200521983206272,0.0556453950703144,0.0671178251504898,-0.9959903359413148,5,1,M1
-0.7888594269752502,0.6264346837997437,0.0258660614490509,-0.028496578335762,-0.0312353558838367,-0.0626346841454505,0.9971405863761902,-0.6798823475837708,0.610123872756958,0.0418025404214859,-0.0116847343742847,-0.0373125150799751,-0.0663312524557113,0.9970313310623168,6,2,M1
-0.8078140020370483,0.6135205030441284,-0.3339752852916717,0.0146173639222979,-0.0365543253719806,0.1012424677610397,-0.9940826296806335,-0.6889946460723877,0.6213196516036987,-0.3228826522827148,-0.0091571826487779,-0.0268709938973188,0.0713647454977035,-0.9970462918281556,7,4,M1
-0.7288257479667664,0.6297581791877747,0.0995508506894111,-0.0291508212685585,-0.0878079533576965,-0.0739223137497901,0.9929630160331726,-0.6200488805770874,0.6122655868530273,0.1337782889604568,-0.0072663524188101,-0.0888882800936698,-0.0805580168962478,0.9927520155906676,8,1,M1
-0.6723767518997192,0.6247704029083252,-0.0055588614195585,0.0054586417973041,-0.0311947204172611,-0.1075402423739433,0.9936962723731996,-0.5763754844665527,0.6380654573440552,4.81511524412781e-05,0.0069259274750947,-0.062444943934679,-0.1006222143769264,0.992938995361328,9,2,M1
-0.7637943029403687,0.606160581111908,-0.4066329896450043,-0.0277755539864301,-0.0229408536106348,-0.0916427671909332,0.9951401948928832,-0.6379961967468262,0.6118947267532349,-0.436361014842987,-0.0228028949350118,0.02750257961452,-0.0673306062817573,0.9970909357070924,10,4,M1
-0.7131665349006653,0.6277980804443359,0.1367736607789993,-0.0447795018553733,0.0532267764210701,-0.0701515674591064,0.9951083064079284,-0.6143997311592102,0.6320682168006897,0.1154062375426292,-0.0344001613557338,-0.0040833526290953,-0.0672000274062156,0.9971380233764648,11,2,M1
-0.7378705143928528,0.6136005520820618,0.3138441145420074,0.02279057726264,-0.0347138457000255,0.101423867046833,-0.9939762353897096,-0.6289326548576355,0.6256811022758484,0.3310913145542145,0.0130291962996125,-0.0166427548974752,0.0968504101037979,-0.9950745701789856,12,1,M1
-0.7962899208068848,0.6327645182609558,-0.074249729514122,-0.0086714178323745,-0.0618214532732963,-0.0915696695446968,0.9938399791717528,-0.6869620680809021,0.6172205209732056,-0.0721273273229599,-0.0263941958546638,-0.0807588323950767,-0.1100320219993591,0.9902899861335754,13,2,M1
-0.6800123453140259,0.6321330666542053,0.4443438351154327,-0.0122141605243086,-0.3008547127246856,0.0476378165185451,-0.9524011015892028,-0.5966421961784363,0.6234045624732971,0.3818863034248352,0.0109279667958617,-0.2942176759243011,0.0502478294074535,-0.9543540477752686,14,4,M1
-0.8237064480781555,0.6316689252853394,-0.2464925199747085,0.0260413829237222,0.0824037194252014,0.1137875616550445,-0.9897392988204956,-0.675929844379425,0.612097978591919,-0.2049867212772369,0.0023617544211447,0.0887619107961654,0.1065896600484848,-0.9903305172920228,15,3,M1
-0.7011973857879639,0.6155738234519958,0.0615234114229679,-0.0227001905441284,0.1217878460884094,0.1237383410334587,-0.9845513701438904,-0.6034403443336487,0.635580837726593,0.1052451953291893,-0.0084374612197279,0.0366741418838501,0.09921295940876,-0.9943543672561646,16,2,M1
-0.7042052745819092,0.633004367351532,0.2184611111879348,0.0014726710505783,-0.1223477721214294,-0.0983417034149169,0.9876020550727844,-0.5929272770881653,0.618576169013977,0.2378240525722503,-0.0134137105196714,-0.1021792814135551,-0.1069327741861343,0.9889109134674072,17,1,M1
-0.7279634475708008,0.6150457262992859,0.3036969304084778,0.0261190254241228,-0.0732581093907356,0.088031880557537,-0.9930768013000488,-0.6063823699951172,0.6147816181182861,0.2588862478733063,0.0513732060790061,-0.0788169354200363,0.0540388561785221,-0.9940968751907348,18,2,M1
-0.7735051512718201,0.6290055513381958,-0.2593756914138794,0.0096919843927025,0.0047104600816965,-0.0887564793229103,0.995995044708252,-0.665128767490387,0.6311649084091187,-0.2684340476989746,-0.0123595790937542,0.0105540761724114,-0.1074807867407798,0.994074285030365,20,4,M1
-0.8022112250328064,0.6254435181617737,0.0700820907950401,-0.0408730432391166,0.0596507973968982,-0.0864747986197471,0.993626356124878,-0.6765570044517517,0.6064382195472717,0.0717012733221054,-0.027378199622035,0.0554683879017829,-0.0805572345852851,0.994828760623932,21,3,M1
-0.6924524903297424,0.6217163801193237,0.0456312447786331,-0.0074306707829236,0.0855661705136299,0.0815580263733863,-0.992961049079895,-0.5897163152694702,0.6301558017730713,0.0642396435141563,0.0063841873779892,0.0580832734704017,0.0857873558998107,-0.9945985078811646,22,2,M1
-0.7508897185325623,0.6045780181884766,0.3982537090778351,0.0164280626922845,0.0697532296180725,0.080774188041687,-0.9941529631614684,-0.6276513338088989,0.6220687031745911,0.4180375933647156,0.0021533395629376,0.0416135527193546,0.0763453319668769,-0.9962103366851808,23,1,M1
-0.7112895846366882,0.6096284985542297,0.2331955134868621,0.0453376658260822,-0.2034010142087936,0.0560529381036758,-0.9764376878738404,-0.6103069186210632,0.6270860433578491,0.1706607192754745,0.0596230290830135,-0.2131265550851822,0.0316805094480514,-0.97468900680542,24,4,M1
-0.7210190296173096,0.6130561232566833,-0.1868302375078201,0.0097538847476243,-0.0413026064634323,-0.0750310868024826,0.9962778091430664,-0.6100706458091736,0.6314196586608887,-0.1771837919950485,-0.0027504900936037,-0.0245338194072246,-0.0663207843899726,0.9974929094314576,25,3,M1
-0.7870697975158691,0.6291102170944214,0.245147094130516,-0.0493553057312965,0.0034052974078804,-0.0972294881939888,0.9940316081047058,-0.664152204990387,0.6059547066688538,0.25177001953125,-0.024466261267662,-0.0011948450701311,-0.0963243171572685,0.9950485229492188,26,2,M1
